GENOME	metH'	cbp	bmt	mttB	gbcAB	Cob_syn_75_perc	mttB-cbp-metH'	domain	phylum	class	order	family	genus	species
WIND23-1_Gp0561260-S001_MAG_00000101	0	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Unknown Psychroserpens
WIND23-1_Gp0561259-S001_MAG_00000037	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA4466	Unknown UBA4466
WIND23-1_Gp0561260-S001_MAG_00000010	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Unknown Polaribacter
WIND23-1_Gp0561260-S001_MAG_00000030	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unknown Cyclobacteriaceae	Unknown Cyclobacteriaceae
WIND23-1_Gp0561260-S001_MAG_00000015	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	JAMZMI01	Unknown JAMZMI01
WIND23-1_Gp0561260-S001_MAG_00000214	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	Unknown Roseivirga
WIND23-1_Gp0561260-S001_MAG_00000039	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Unknown Winogradskyella
WIND23-1_Gp0561260-S001_MAG_00000119	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	UBA8649	JAFMKE01	Unknown JAFMKE01
WIND23-1_Gp0561260-S001_MAG_00000155	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	CAJXUU01	Unknown CAJXUU01
WIND23-1_Gp0561260-S001_MAG_00000110	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	JAKVAV01	Unknown JAKVAV01
WIND23-1_Gp0561260-S001_MAG_00000134	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Salibacteraceae	CAJXZP01	Unknown CAJXZP01
WIND23-1_Gp0561259-S001_MAG_00000073	1	0	1	0	0	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	SW10	SW10 sp026421245
WIND23-1_Gp0561261-S001_MAG_00000188	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Unknown Paraglaciecola
WIND23-1_Gp0561261-S001_MAG_00000100	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	DSM-6294	Bermanella	Unknown Bermanella
WIND23-1_Gp0561261-S001_MAG_00000116	1	1	0	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Endobugula	Unknown Endobugula
WIND23-1_Gp0561261-S001_MAG_00000041	1	0	1	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	CANLBN01	Unknown CANLBN01
WIND23-1_Gp0561261-S001_MAG_00000012	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	PZPK01	Unknown PZPK01
WIND23-1_Gp0561261-S001_MAG_00000109	1	1	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Unknown Celeribacter
WIND23-1_Gp0561261-S001_MAG_00000023	1	1	1	0	0	0	0	Bacteria	Myxococcota	UBA796	UBA796	GCA-2862545	CAJXTB01	Unknown CAJXTB01
WIND23-1_Gp0561261-S001_MAG_00000140	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Unknown Glaciecola
WIND23-1_Gp0561260-S001_MAG_00000253	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA4466	Unknown UBA4466
WIND23-1_Gp0561261-S001_MAG_00000173	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	JANQUM01	Unknown JANQUM01
WIND23-1_Gp0561260-S001_MAG_00000231	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	Unknown Ulvibacter
WIND23-1_Gp0561261-S001_MAG_00000172	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16	JAQWQB01	Unknown JAQWQB01
WIND23-1_Gp0561260-S001_MAG_00000265	1	0	0	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Neolewinella	Unknown Neolewinella
WIND23-1_Gp0561262-S001_MAG_00000024	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Neolewinella	Unknown Neolewinella
WIND23-1_Gp0561261-S001_MAG_00000112	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	Unknown Azotimanducaceae_A	Unknown Azotimanducaceae_A
WIND23-1_Gp0561260-S001_MAG_00000256	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	Unknown UBA1997	Unknown UBA1997
WIND23-1_Gp0561263-S001_MAG_00000071	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus	Unknown Halioglobus
WIND23-1_Gp0561262-S001_MAG_00000166	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	Unknown UBA9145
WIND23-1_Gp0561263-S001_MAG_00000042	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	Unknown UBA9145
WIND23-1_Gp0561262-S001_MAG_00000045	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Unknown Arenicella
WIND23-1_Gp0561262-S001_MAG_00000081	1	0	0	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	UBA4582	Unknown UBA4582
WIND23-1_Gp0561262-S001_MAG_00000177	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	UBA4582	Unknown UBA4582
WIND23-1_Gp0561263-S001_MAG_00000005	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown Rhodobacteraceae	Unknown Rhodobacteraceae
WIND23-1_Gp0561262-S001_MAG_00000149	1	0	1	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Endobugula	Unknown Endobugula
WIND23-1_Gp0561262-S001_MAG_00000113	1	1	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UBA9320	UBA9320	Unknown UBA9320
WIND23-1_Gp0561262-S001_MAG_00000106	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Unknown Glaciecola
WIND23-1_Gp0561263-S001_MAG_00000037	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	CANLBN01	Unknown CANLBN01
WIND23-1_Gp0561262-S001_MAG_00000220	1	0	0	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA-002733185	Unknown GCA-002733185
WIND23-1_Gp0561263-S001_MAG_00000088	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Unknown Nonlabens
WIND23-1_Gp0561262-S001_MAG_00000095	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marivirga	Unknown Marivirga
WIND23-1_Gp0561262-S001_MAG_00000218	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	Croceimicrobium	Unknown Croceimicrobium
WIND23-1_Gp0561262-S001_MAG_00000224	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	UBA10329	UBA10329	UBA10329	Unknown UBA10329
WIND23-1_Gp0561262-S001_MAG_00000126	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Salibacteraceae	UBA6770	UBA6770 sp905181875
WIND23-1_Gp0561262-S001_MAG_00000104	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Vicingaceae	NORP294	Unknown NORP294
WIND23-1_Gp0561263-S001_MAG_00000025	1	0	0	0	0	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Coraliomargaritaceae	Lentimonas	Unknown Lentimonas
WIND23-1_Gp0561263-S001_MAG_00000067	1	0	0	1	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	Unknown HTCC2207
WIND23-1_Gp0561263-S001_MAG_00000089	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	JAJTCH01	Unknown JAJTCH01
WIND23-1_Gp0561263-S001_MAG_00000050	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Unknown Psychroserpens
WIND23-1_Gp0561263-S001_MAG_00000021	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mariniflexile	Unknown Mariniflexile
WIND23-1_Gp0561262-S001_MAG_00000202	1	0	0	0	0	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Coraliomargaritaceae	Lentimonas	Unknown Lentimonas
WIND23-1_Gp0561263-S001_MAG_00000233	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Unknown Arenicella
WIND23-1_Gp0561264-S001_MAG_00000138	1	1	1	0	0	1	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Casp-Chloro-G3	Unknown Casp-Chloro-G3
WIND23-1_Gp0561263-S001_MAG_00000175	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown Rhodobacteraceae	Unknown Rhodobacteraceae
WIND23-1_Gp0561264-S001_MAG_00000109	1	1	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01	MPNO01	Unknown MPNO01	Unknown MPNO01
WIND23-1_Gp0561263-S001_MAG_00000095	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Unknown Pseudorhodobacter
WIND23-1_Gp0561264-S001_MAG_00000123	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	GCA-2731375	GCA-2731375	GCA-2731375	GCA-2731375 sp029936195
WIND23-1_Gp0561263-S001_MAG_00000094	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown Rhodobacteraceae	Unknown Rhodobacteraceae
WIND23-1_Gp0561264-S001_MAG_00000219	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Rariloculales	Rariloculaceae	SMWC01	Unknown SMWC01
WIND23-1_Gp0561264-S001_MAG_00000214	1	1	1	0	0	0	0	Bacteria	Verrucomicrobiota	Kiritimatiellia	SLOV01	SLOV01	Unknown SLOV01	Unknown SLOV01
WIND23-1_Gp0561264-S001_MAG_00000006	1	1	1	0	0	0	0	Bacteria	Verrucomicrobiota	Kiritimatiellia	UBA8416	JAPKCZ01	Unknown JAPKCZ01	Unknown JAPKCZ01
WIND23-1_Gp0561264-S001_MAG_00000076	1	1	1	0	0	0	0	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA2962	Unknown UBA2962	Unknown UBA2962
WIND23-1_Gp0561264-S001_MAG_00000152	1	1	1	0	1	0	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1328	UBA1328	UBA1328 sp002725925
WIND23-1_Gp0561264-S001_MAG_00000043	1	1	1	0	0	0	0	Bacteria	Latescibacterota	UBA2968	UBA8231	UBA8231	UBA8231	UBA8231 sp003529325
WIND23-1_Gp0561264-S001_MAG_00000135	1	1	1	1	1	0	1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	UBA9926	UBA9926 sp028822125
WIND23-1_Gp0561264-S001_MAG_00000007	1	1	0	0	0	0	0	Bacteria	Desulfobacterota_B	Binatia	UBA12015	UBA12015	UBA12015	Unknown UBA12015
WIND23-1_Gp0561264-S001_MAG_00000058	1	1	1	0	0	0	0	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	Unknown UBA6960	Unknown UBA6960
WIND23-1_Gp0561263-S001_MAG_00000160	1	1	1	0	0	0	0	Bacteria	Planctomycetota	UBA1135	UBA2386	UBA2386	GCA-2684655	Unknown GCA-2684655
WIND23-1_Gp0561264-S001_MAG_00000132	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	CAIVPW01	CAIVPW01	JABHVE01	Unknown JABHVE01
WIND23-1_Gp0561263-S001_MAG_00000097	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unknown Saprospiraceae	Unknown Saprospiraceae
WIND23-1_Gp0561263-S001_MAG_00000167	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Unknown Polaribacter
WIND23-1_Gp0561263-S001_MAG_00000127	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Unknown Flammeovirgaceae	Unknown Flammeovirgaceae
WIND23-1_Gp0561263-S001_MAG_00000104	0	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Unknown Psychroserpens
WIND23-1_Gp0561263-S001_MAG_00000122	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Sediminicola	Unknown Sediminicola
WIND23-1_Gp0561263-S001_MAG_00000137	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Sediminicola	Unknown Sediminicola
WIND23-1_Gp0561263-S001_MAG_00000142	1	0	1	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	JAOUOM01	Unknown JAOUOM01
WIND23-1_Gp0561264-S001_MAG_00000059	1	0	1	1	1	0	0	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427	Unknown UBA4427	Unknown UBA4427
WIND23-1_Gp0561263-S001_MAG_00000149	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA8317	UBA8317	Unknown UBA8317	Unknown UBA8317
WIND23-1_Gp0561263-S001_MAG_00000120	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unknown Marinoscillum
WIND23-1_Gp0561264-S001_MAG_00000283	1	0	0	0	0	0	0	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427	UBA4427	Unknown UBA4427
WIND23-1_Gp0561264-S001_MAG_00000039	0	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	UBA4421	Unknown UBA4421
WIND23-1_Gp0561264-S001_MAG_00000129	1	0	0	0	1	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	CACIUL01	Unknown CACIUL01
WIND23-1_Gp0561263-S001_MAG_00000212	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	JAJTCH01	Unknown JAJTCH01
WIND23-1_Gp0561265-S001_MAG_00000003	1	0	0	0	0	1	0	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	UBA8639	SPGG5	Unknown SPGG5
WIND23-1_Gp0561265-S001_MAG_00000257	1	1	1	0	0	0	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1151	UBA1151	UBA1151 sp002311865
WIND23-1_Gp0561265-S001_MAG_00000201	0	0	0	0	0	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	UBA2165	TMED23	TMED23 sp913054205
WIND23-1_Gp0561265-S001_MAG_00000168	1	1	1	0	0	1	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Io17-Chloro-G2	Unknown Io17-Chloro-G2
WIND23-1_Gp0561265-S001_MAG_00000329	1	1	0	0	0	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	Casp-alpha2	Casp-alpha2	Unknown Casp-alpha2
WIND23-1_Gp0561265-S001_MAG_00000076	1	1	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	GCA-2731375	GCA-2731375	GCA-2731375	Unknown GCA-2731375
WIND23-1_Gp0561265-S001_MAG_00000190	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA828	UBA828	PTKB01	Unknown PTKB01
WIND23-1_Gp0561265-S001_MAG_00000034	1	1	1	1	0	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	UBA3077	Unknown UBA3077
WIND23-1_Gp0561265-S001_MAG_00000024	0	0	0	0	0	1	0	Bacteria	UBA8248	UBA8248	UBA8248	UBA8248	Unknown UBA8248	Unknown UBA8248
WIND23-1_Gp0561264-S001_MAG_00000292	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01	UBA2964	JAQBTY01	Unknown JAQBTY01
WIND23-1_Gp0561265-S001_MAG_00000308	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Dietzia	Unknown Dietzia
WIND23-1_Gp0561265-S001_MAG_00000336	1	1	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA828	UBA828	PTKB01	Unknown PTKB01
WIND23-1_Gp0561265-S001_MAG_00000263	1	1	1	0	0	0	0	Bacteria	Poribacteria	WGA-4E	GCA-2687025	GCA-2687025	GCA-2687025	Unknown GCA-2687025
WIND23-1_Gp0561264-S001_MAG_00000285	1	1	1	0	0	0	0	Bacteria	Chloroflexota	UBA11872	UBA11872	VXNJ01	JASLPR01	Unknown JASLPR01
WIND23-1_Gp0561265-S001_MAG_00000200	1	1	1	0	0	0	0	Bacteria	Desulfobacterota_B	Binatia	UBA1149	UBA1149	UBA1149	UBA1149 sp002311335
WIND23-1_Gp0561265-S001_MAG_00000035	1	1	1	0	0	0	0	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	GCA-2686265	Unknown GCA-2686265
WIND23-1_Gp0561265-S001_MAG_00000146	1	1	1	0	1	0	0	Bacteria	Planctomycetota	B15-G4	B15-G4	B15-G4	Unknown B15-G4	Unknown B15-G4
WIND23-1_Gp0561265-S001_MAG_00000140	1	1	1	0	1	0	0	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427	DUBZ01	Unknown DUBZ01
WIND23-1_Gp0561265-S001_MAG_00000031	1	1	1	0	0	0	0	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	JAKVCE01	Unknown JAKVCE01
WIND23-1_Gp0561265-S001_MAG_00000004	1	1	1	0	1	0	0	Bacteria	Planctomycetota	B15-G4	B15-G4	B15-G4	B15-G4	Unknown B15-G4
WIND23-1_Gp0561266-S001_MAG_00000029	1	1	1	0	0	0	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1151	GCA-2730555	Unknown GCA-2730555
WIND23-1_Gp0561266-S001_MAG_00000006	1	1	1	0	0	0	0	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30	Unknown SM23-30	Unknown SM23-30
WIND23-1_Gp0561265-S001_MAG_00000243	1	1	1	0	0	0	0	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	GCA-002718515	Unknown GCA-002718515
WIND23-1_Gp0561265-S001_MAG_00000155	0	1	1	0	0	0	0	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	GCA-002718515	Unknown GCA-002718515
WIND23-1_Gp0561264-S001_MAG_00000289	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	GCA-2731375	GCA-2731375	GCA-2731375	Unknown GCA-2731375
WIND23-1_Gp0561265-S001_MAG_00000209	1	1	1	0	0	0	0	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JABAAC01	Unknown JABAAC01
WIND23-1_Gp0561265-S001_MAG_00000169	1	1	0	0	1	0	0	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JAQBVJ01	Unknown JAQBVJ01
WIND23-1_Gp0561265-S001_MAG_00000160	1	0	0	0	0	0	0	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Unknown Planctomycetaceae	Unknown Planctomycetaceae
WIND23-1_Gp0561265-S001_MAG_00000135	1	0	1	0	1	0	0	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JABISG01	Unknown JABISG01
WIND23-1_Gp0561265-S001_MAG_00000005	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Unknown Glaciecola
WIND23-1_Gp0561265-S001_MAG_00000064	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp913054495
WIND23-1_Gp0561265-S001_MAG_00000345	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unknown Flavobacterium
WIND23-1_Gp0561265-S001_MAG_00000363	1	0	1	0	0	0	0	Bacteria	Myxococcota_A	UBA9160	SZUA-336	SZUA-336	JAFDDB01	Unknown JAFDDB01
WIND23-1_Gp0561265-S001_MAG_00000319	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown Sphingomonas
WIND23-1_Gp0561265-S001_MAG_00000350	1	0	0	0	1	0	0	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427	UBA4427	Unknown UBA4427
WIND23-1_Gp0561265-S001_MAG_00000358	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	GCA-002726655	Unknown GCA-002726655
WIND23-1_Gp0561265-S001_MAG_00000099	1	0	0	0	0	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Coraliomargaritaceae	Lentimonas	Unknown Lentimonas
WIND23-1_Gp0561267-S001_MAG_00000122	1	0	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Bin95	Bin95	Unknown Bin95	Unknown Bin95
WIND23-1_Gp0561267-S001_MAG_00000032	1	0	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA8366	GCA-2717185	JABJJH01	Unknown JABJJH01
WIND23-1_Gp0561267-S001_MAG_00000047	1	1	1	0	1	0	0	Bacteria	Myxococcota	UBA796	UBA796	UBA796	UBA796	Unknown UBA796
WIND23-1_Gp0561266-S001_MAG_00000278	1	1	0	0	1	0	0	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	D37C17	D37C17	Unknown D37C17
WIND23-1_Gp0561266-S001_MAG_00000223	1	1	0	0	1	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	BACL11	DUAL01	DUAL01 sp012960835
WIND23-1_Gp0561266-S001_MAG_00000150	1	1	0	0	0	0	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA1127	UBA1127	UBA1127	Unknown UBA1127
WIND23-1_Gp0561266-S001_MAG_00000097	0	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	Unknown UBA9145
WIND23-1_Gp0561268-S001_MAG_00000166	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	UBA2165	TMED23	Unknown TMED23
WIND23-1_Gp0561268-S001_MAG_00000205	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp947258575
WIND23-1_Gp0561268-S001_MAG_00000079	1	1	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	GCA-2729495	GCA-2729495	JABIQA01	JABIQA01 sp913058165
WIND23-1_Gp0561268-S001_MAG_00000149	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA4486	UBA4486	UBA7359	UBA7359 sp905182825
WIND23-1_Gp0561267-S001_MAG_00000164	1	1	1	0	0	0	0	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA12567	Unknown UBA12567
WIND23-1_Gp0561268-S001_MAG_00000235	0	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01	UBA2964	WLWZ01	WLWZ01 sp905182615
WIND23-1_Gp0561267-S001_MAG_00000217	0	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16	UBA974	UBA974 sp027618855
WIND23-1_Gp0561268-S001_MAG_00000219	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	JAURFX01	JAURFX01	JAURFX01	Unknown JAURFX01
WIND23-1_Gp0561268-S001_MAG_00000203	1	0	0	0	0	0	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	GCA-2715965	GCA-2715965	Unknown GCA-2715965
WIND23-1_Gp0561268-S001_MAG_00000061	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	RFVC01	Unknown RFVC01
WIND23-1_Gp0561269-S001_MAG_00000056	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	ASP10-02a	ASP10-02a sp905182035
WIND23-1_Gp0561269-S001_MAG_00000095	1	1	1	0	0	1	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	UBA9611 sp028822675
WIND23-1_Gp0561270-S001_MAG_00000084	1	1	1	1	0	0	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	UBA10365	Unknown UBA10365
